Length	GCpercent	ACAUACU	ACAUAC	ACAUA	ACAU	ACA	GCGCGG	GCGCG	GCGC	Type
284	0.676056338028169	0	0	0	0	7	0	0	2	5pUTR
272	0.6654411764705882	0	0	0	0	7	0	0	2	5pUTR
157	0.6496815286624203	0	0	0	0	1	0	1	2	5pUTR
413	0.6610169491525424	0	0	0	1	10	0	1	4	5pUTR
58	0.7413793103448276	0	0	0	0	0	0	1	2	5pUTR
53	0.7358490566037735	0	0	0	0	0	0	0	1	5pUTR
33	0.8181818181818182	0	0	0	0	0	0	0	1	5pUTR
96	0.625	0	0	0	0	0	0	1	2	5pUTR
145	0.7862068965517242	0	0	0	0	1	1	2	3	5pUTR
77	0.7402597402597403	0	0	0	0	0	0	1	2	5pUTR
36	0.6666666666666666	0	0	0	0	0	0	0	0	5pUTR
104	0.5576923076923077	0	0	0	1	1	0	0	1	5pUTR
110	0.6272727272727273	0	0	0	0	0	0	0	0	5pUTR
29	0.5862068965517241	0	0	0	0	0	0	0	0	5pUTR
108	0.6203703703703703	0	0	0	0	0	0	0	0	5pUTR
123	0.6178861788617886	0	0	0	0	1	0	0	0	5pUTR
167	0.6407185628742516	0	0	0	0	1	0	0	0	5pUTR
224	0.6294642857142857	0	0	0	0	1	0	0	0	5pUTR
224	0.6294642857142857	0	0	0	0	1	0	0	0	5pUTR
123	0.6178861788617886	0	0	0	0	1	0	0	0	5pUTR
224	0.6294642857142857	0	0	0	0	1	0	0	0	5pUTR
72	0.6111111111111112	0	0	0	0	0	0	0	0	5pUTR
72	0.6111111111111112	0	0	0	0	0	0	0	0	5pUTR
95	0.6	0	0	0	0	0	0	0	0	5pUTR
118	0.6271186440677966	0	0	0	0	2	0	0	0	5pUTR
505	0.6653465346534654	0	0	0	0	7	1	4	7	5pUTR
37	0.6216216216216216	0	0	0	0	0	0	0	0	5pUTR
14	0.7142857142857143	0	0	0	0	0	0	0	0	5pUTR
192	0.5364583333333334	0	0	0	0	3	0	0	0	5pUTR
54	0.6666666666666666	0	0	0	0	0	0	0	0	5pUTR
69	0.6811594202898551	0	0	0	0	0	1	1	1	5pUTR
53	0.660377358490566	0	0	0	0	0	0	0	0	5pUTR
43	0.6046511627906976	0	0	0	0	0	0	0	0	5pUTR
90	0.6888888888888889	0	0	0	0	0	1	1	1	5pUTR
80	0.7375	0	0	0	0	0	0	0	0	5pUTR
981	0.4709480122324159	0	1	1	3	17	0	0	2	5pUTR
75	0.6133333333333333	0	0	0	0	1	0	0	0	5pUTR
94	0.723404255319149	0	0	0	0	0	0	0	0	5pUTR
86	0.7325581395348837	0	0	0	0	0	0	0	0	5pUTR
54	0.7962962962962963	0	0	0	0	0	0	0	0	5pUTR
22	0.7272727272727273	0	0	0	0	0	0	0	0	5pUTR
4	0.5	0	0	0	0	0	0	0	0	5pUTR
66	0.5909090909090909	0	0	0	0	0	0	1	1	5pUTR
66	0.5909090909090909	0	0	0	0	0	0	1	1	5pUTR
87	0.6551724137931034	0	0	0	0	0	0	0	1	5pUTR
2	1.0	0	0	0	0	0	0	0	0	5pUTR
10	0.5	0	0	0	0	0	0	0	0	5pUTR
45	0.37777777777777777	0	0	0	0	1	0	0	0	5pUTR
81	0.8518518518518519	0	0	0	0	0	2	2	2	5pUTR
55	0.6363636363636364	0	0	0	0	0	0	0	0	5pUTR
262	0.7251908396946565	0	0	0	0	1	2	3	6	5pUTR
60	0.8333333333333334	0	0	0	0	0	1	1	1	5pUTR
387	0.7312661498708011	0	0	0	0	2	0	0	3	5pUTR
20	0.5	0	0	0	0	0	0	0	0	5pUTR
123	0.7886178861788617	0	0	0	0	0	3	4	5	5pUTR
54	0.8148148148148148	0	0	0	0	0	1	1	1	5pUTR
15	0.6666666666666666	0	0	0	0	0	0	0	0	5pUTR
212	0.7547169811320755	0	0	0	0	0	0	2	5	5pUTR
196	0.7755102040816326	0	0	0	0	0	0	2	5	5pUTR
41	0.7560975609756098	0	0	0	0	1	0	1	1	5pUTR
24	0.5833333333333334	0	0	0	0	0	0	0	0	5pUTR
216	0.48148148148148145	0	0	0	0	5	0	0	0	5pUTR
41	0.6585365853658537	0	0	0	0	0	0	0	0	5pUTR
8	0.75	0	0	0	0	0	0	0	0	5pUTR
8	0.75	0	0	0	0	0	0	0	0	5pUTR
96	0.625	0	0	0	0	2	0	0	0	5pUTR
8	0.75	0	0	0	0	0	0	0	0	5pUTR
7	0.7142857142857143	0	0	0	0	0	0	0	0	5pUTR
11	0.5454545454545454	0	0	0	0	0	0	0	0	5pUTR
149	0.8053691275167785	0	0	0	0	1	0	2	6	5pUTR
162	0.7098765432098766	0	0	0	0	0	0	0	0	5pUTR
30	0.5666666666666667	0	0	0	0	0	0	0	0	5pUTR
161	0.8074534161490683	0	0	0	0	1	0	2	7	5pUTR
9	0.6666666666666666	0	0	0	0	0	0	0	0	5pUTR
204	0.6862745098039216	0	0	0	0	1	0	0	1	5pUTR
1061	0.6663524976437323	0	0	1	2	3	1	2	6	5pUTR
131	0.42748091603053434	0	0	1	1	1	0	0	0	5pUTR
241	0.43983402489626555	0	0	0	0	4	0	0	0	5pUTR
222	0.4369369369369369	0	0	0	0	4	0	0	0	5pUTR
44	0.5681818181818182	0	0	0	0	0	0	0	0	5pUTR
53	0.5094339622641509	0	0	0	0	0	0	0	0	5pUTR
107	0.3925233644859813	0	0	1	1	1	0	0	0	5pUTR
49	0.5510204081632653	0	0	0	0	3	0	0	0	5pUTR
46	0.5434782608695652	0	0	0	0	3	0	0	0	5pUTR
118	0.6864406779661016	0	0	0	0	0	0	0	0	5pUTR
32	0.5625	0	0	0	0	2	0	0	0	5pUTR
47	0.44680851063829785	0	0	0	0	0	0	0	0	5pUTR
229	0.5458515283842795	0	0	0	0	1	1	1	2	5pUTR
195	0.5384615384615384	0	0	0	0	1	1	1	2	5pUTR
166	0.3493975903614458	0	0	0	3	4	0	0	0	5pUTR
122	0.6065573770491803	0	0	0	0	1	1	1	2	5pUTR
42	0.6190476190476191	0	0	0	0	0	0	1	1	5pUTR
85	0.5058823529411764	0	0	0	0	0	0	0	0	5pUTR
17	0.6470588235294118	0	0	0	0	0	0	0	0	5pUTR
241	0.7883817427385892	0	0	0	0	1	1	3	6	5pUTR
179	0.8044692737430168	0	0	0	0	1	1	3	6	5pUTR
82	0.3902439024390244	0	0	0	0	0	0	0	0	5pUTR
86	0.38372093023255816	0	0	0	0	0	0	0	0	5pUTR
78	0.38461538461538464	0	0	0	0	0	0	0	0	5pUTR
146	0.3356164383561644	0	0	1	1	2	0	0	0	5pUTR
182	0.6813186813186813	0	0	0	0	1	1	1	3	5pUTR
123	0.7154471544715447	0	0	0	0	1	1	1	3	5pUTR
153	0.6797385620915033	0	0	0	0	1	1	1	3	5pUTR
143	0.6993006993006993	0	0	0	0	1	1	1	3	5pUTR
68	0.36764705882352944	0	0	0	0	2	0	0	0	5pUTR
111	0.7207207207207207	0	0	0	0	1	1	1	3	5pUTR
148	0.6824324324324325	0	0	0	0	1	1	1	3	5pUTR
125	0.712	0	0	0	0	1	1	1	3	5pUTR
127	0.3228346456692913	0	0	0	1	2	0	0	0	5pUTR
148	0.6824324324324325	0	0	0	0	1	1	1	3	5pUTR
97	0.7319587628865979	0	0	0	0	0	1	1	3	5pUTR
30	0.6333333333333333	0	0	0	0	0	0	0	0	5pUTR
37	0.7027027027027027	0	0	0	0	0	0	0	1	5pUTR
40	0.625	0	0	0	0	0	0	0	1	5pUTR
91	0.7472527472527473	0	0	0	0	2	1	1	1	5pUTR
111	0.7387387387387387	0	0	0	0	2	1	1	1	5pUTR
179	0.6536312849162011	0	0	0	0	2	0	0	2	5pUTR
46	0.6956521739130435	0	0	0	0	1	0	0	1	5pUTR
11	0.7272727272727273	0	0	0	0	1	0	0	0	5pUTR
25	0.68	0	0	0	0	1	0	0	0	5pUTR
22	0.7272727272727273	0	0	0	0	1	0	0	0	5pUTR
5	0.4	0	0	0	0	1	0	0	0	5pUTR
237	0.6033755274261603	0	0	0	1	3	2	2	3	5pUTR
54	0.7777777777777778	0	0	0	0	0	1	1	2	5pUTR
237	0.6033755274261603	0	0	0	1	3	2	2	3	5pUTR
236	0.6228813559322034	0	0	0	0	1	1	1	2	5pUTR
69	0.782608695652174	0	0	0	0	0	2	2	3	5pUTR
134	0.5223880597014925	0	0	0	0	1	0	0	0	5pUTR
42	0.7142857142857143	0	0	0	0	1	0	0	0	5pUTR
214	0.48130841121495327	0	1	1	1	6	0	0	0	5pUTR
8	0.875	0	0	0	0	0	0	0	0	5pUTR
280	0.7535714285714286	0	0	0	0	2	0	0	1	5pUTR
60	0.8666666666666667	0	0	0	0	0	0	0	1	5pUTR
306	0.7647058823529411	0	0	0	0	2	0	0	2	5pUTR
86	0.8604651162790697	0	0	0	0	0	0	0	1	5pUTR
85	0.8705882352941177	0	0	0	0	0	0	0	1	5pUTR
117	0.7777777777777778	0	0	0	0	1	0	1	1	5pUTR
254	0.5511811023622047	0	0	0	1	5	0	0	0	5pUTR
268	0.667910447761194	0	0	0	0	1	0	0	0	5pUTR
527	0.6394686907020873	0	0	0	2	8	0	0	2	5pUTR
282	0.6595744680851063	0	0	0	0	1	0	0	0	5pUTR
45	0.6222222222222222	0	0	0	0	0	0	0	0	5pUTR
29	0.6206896551724138	0	0	0	0	0	0	0	0	5pUTR
57	0.5964912280701754	0	0	0	0	0	0	0	0	5pUTR
16	0.6875	0	0	0	0	0	0	0	0	5pUTR
34	0.6470588235294118	0	0	0	0	0	0	0	0	5pUTR
65	0.6153846153846154	0	0	0	1	1	0	0	0	5pUTR
7	0.42857142857142855	0	0	0	0	0	0	0	0	5pUTR
11	0.45454545454545453	0	0	0	0	0	0	0	0	5pUTR
7	0.42857142857142855	0	0	0	0	0	0	0	0	5pUTR
31	0.5483870967741935	0	0	0	0	0	0	0	0	5pUTR
28	0.5714285714285714	0	0	0	0	0	0	0	0	5pUTR
10	0.4	0	0	0	0	0	0	0	0	5pUTR
28	0.5714285714285714	0	0	0	0	0	0	0	0	5pUTR
1	1.0	0	0	0	0	0	0	0	0	5pUTR
21	0.5238095238095238	0	0	0	0	0	0	0	0	5pUTR
9	0.4444444444444444	0	0	0	0	0	0	0	0	5pUTR
20	0.55	0	0	0	0	0	0	0	0	5pUTR
85	0.5411764705882353	0	0	0	0	2	0	0	0	5pUTR
143	0.6923076923076923	0	0	0	1	3	0	0	0	5pUTR
182	0.6923076923076923	0	0	0	1	3	0	0	0	5pUTR
158	0.6962025316455697	0	0	0	1	3	0	0	0	5pUTR
132	0.6893939393939394	0	0	0	0	2	0	0	0	5pUTR
131	0.7022900763358778	0	0	0	1	3	0	0	0	5pUTR
140	0.6785714285714286	0	0	0	0	0	0	0	1	5pUTR
112	0.6785714285714286	0	0	0	0	2	0	0	1	5pUTR
136	0.6470588235294118	0	0	0	0	2	0	0	1	5pUTR
225	0.6711111111111111	0	0	0	0	3	0	0	3	5pUTR
97	0.6701030927835051	0	0	0	0	2	0	0	1	5pUTR
248	0.46774193548387094	0	0	0	0	6	0	0	0	5pUTR
177	0.751412429378531	0	0	0	0	2	1	3	3	5pUTR
22	0.5454545454545454	0	0	0	0	0	0	0	0	5pUTR
23	0.5652173913043478	0	0	0	0	0	0	0	0	5pUTR
11	0.9090909090909091	0	0	0	0	0	0	0	0	5pUTR
68	0.7941176470588235	0	0	0	0	0	0	0	0	5pUTR
132	0.5303030303030303	0	0	0	0	3	0	0	0	5pUTR
80	0.775	0	0	0	0	1	0	0	0	5pUTR
63	0.6190476190476191	0	0	0	0	0	0	0	1	5pUTR
105	0.7047619047619048	0	0	0	0	1	0	0	2	5pUTR
182	0.3956043956043956	0	0	0	3	7	0	0	0	5pUTR
33	0.9090909090909091	0	0	0	0	0	1	1	2	5pUTR
131	0.7938931297709924	0	0	0	0	1	0	1	2	5pUTR
95	0.7263157894736842	0	0	0	0	2	0	0	2	5pUTR
197	0.8274111675126904	0	0	0	0	0	0	1	5	5pUTR
156	0.532051282051282	0	0	0	0	2	0	0	0	5pUTR
27	0.5555555555555556	0	0	0	0	0	0	0	0	5pUTR
149	0.7651006711409396	0	0	0	0	1	0	1	2	5pUTR
108	0.7685185185185185	0	0	0	0	1	0	0	1	5pUTR
857	0.6709451575262544	0	0	0	1	5	0	1	8	5pUTR
907	0.681367144432194	0	0	0	1	6	1	3	9	5pUTR
40	0.875	0	0	0	0	0	0	1	2	5pUTR
77	0.7792207792207793	0	0	0	0	0	0	1	2	5pUTR
74	0.7027027027027027	0	0	0	0	0	0	0	2	5pUTR
247	0.7004048582995951	0	0	0	1	2	1	2	3	5pUTR
121	0.7520661157024794	0	0	0	0	0	0	1	4	5pUTR
315	0.5682539682539682	0	0	0	1	2	1	1	1	5pUTR
25	0.88	0	0	0	0	0	0	1	2	5pUTR
249	0.7590361445783133	0	0	0	0	1	1	2	5	5pUTR
57	0.8421052631578947	0	0	0	0	0	0	1	2	5pUTR
132	0.7575757575757576	0	0	0	0	0	0	1	4	5pUTR
121	0.7933884297520661	0	0	0	0	0	1	2	3	5pUTR
25	0.72	0	0	0	0	0	0	0	0	5pUTR
13	0.7692307692307693	0	0	0	0	0	0	0	0	5pUTR
20	0.75	0	0	0	0	0	0	0	0	5pUTR
33	0.7575757575757576	0	0	0	0	0	0	0	0	5pUTR
133	0.48872180451127817	0	0	0	0	1	0	0	0	5pUTR
99	0.42424242424242425	0	0	0	1	1	0	0	0	5pUTR
25	0.72	0	0	0	0	0	0	0	0	5pUTR
25	0.72	0	0	0	0	0	0	0	0	5pUTR
33	0.7575757575757576	0	0	0	0	0	0	0	0	5pUTR
179	0.5139664804469274	0	0	0	0	2	0	0	0	5pUTR
53	0.6415094339622641	0	0	0	0	0	0	0	1	5pUTR
25	0.72	0	0	0	0	0	0	0	0	5pUTR
33	0.7575757575757576	0	0	0	0	0	0	0	0	5pUTR
183	0.6612021857923497	0	0	0	0	0	1	1	2	5pUTR
67	0.582089552238806	0	0	0	0	0	0	0	0	5pUTR
28	0.5	0	0	0	0	0	0	0	0	5pUTR
268	0.4626865671641791	0	0	0	2	5	0	0	0	5pUTR
362	0.5497237569060773	0	0	0	1	9	0	0	0	5pUTR
358	0.5446927374301676	0	0	0	1	9	0	0	0	5pUTR
38	0.5	0	0	0	0	0	0	0	0	5pUTR
411	0.5644768856447688	0	0	0	1	9	0	1	2	5pUTR
298	0.42953020134228187	0	0	0	2	5	0	0	0	5pUTR
145	0.42758620689655175	0	0	0	0	3	0	0	0	5pUTR
73	0.4931506849315068	0	0	0	0	2	0	0	0	5pUTR
88	0.3977272727272727	0	0	0	0	2	0	0	0	5pUTR
189	0.582010582010582	0	0	0	0	2	0	0	2	5pUTR
203	0.5812807881773399	0	0	0	0	2	0	0	2	5pUTR
13	0.7692307692307693	0	0	0	0	0	0	0	0	5pUTR
13	0.7692307692307693	0	0	0	0	0	0	0	0	5pUTR
13	0.7692307692307693	0	0	0	0	0	0	0	0	5pUTR
25	0.76	0	0	0	0	0	0	0	0	5pUTR
11	0.7272727272727273	0	0	0	0	0	0	0	0	5pUTR
13	0.7692307692307693	0	0	0	0	0	0	0	0	5pUTR
81	0.7654320987654321	0	0	0	0	0	1	1	2	5pUTR
118	0.7288135593220338	0	0	0	0	0	1	1	2	5pUTR
398	0.7512562814070352	0	0	0	0	1	2	3	8	5pUTR
5	0.6	0	0	0	0	0	0	0	0	5pUTR
23	0.5217391304347826	0	0	0	0	0	0	0	0	5pUTR
11	0.45454545454545453	0	0	0	0	0	0	0	0	5pUTR
27	0.5185185185185185	0	0	0	0	0	0	0	0	5pUTR
23	0.5217391304347826	0	0	0	0	0	0	0	0	5pUTR
23	0.5217391304347826	0	0	0	0	0	0	0	0	5pUTR
87	0.5517241379310345	0	0	0	0	1	0	0	1	5pUTR
33	0.5757575757575758	0	0	0	0	0	0	0	1	5pUTR
409	0.6136919315403423	0	0	0	0	2	1	1	3	5pUTR
11	0.45454545454545453	0	0	0	0	0	0	0	0	5pUTR
17	0.5294117647058824	0	0	0	0	0	0	0	0	5pUTR
546	0.4175824175824176	0	0	0	3	11	0	0	0	5pUTR
551	0.5027223230490018	0	0	1	1	16	0	0	2	5pUTR
424	0.6933962264150944	0	0	0	0	1	1	2	7	5pUTR
334	0.7844311377245509	0	0	0	0	2	0	1	7	5pUTR
38	0.7368421052631579	0	0	0	0	0	0	0	0	5pUTR
50	0.4	0	0	0	0	2	0	0	0	5pUTR
117	0.48717948717948717	0	0	0	0	0	0	0	0	5pUTR
178	0.5056179775280899	0	0	0	1	1	0	0	1	5pUTR
26	0.5	0	0	0	1	2	0	0	0	5pUTR
7	0.5714285714285714	0	0	0	0	0	0	0	0	5pUTR
29	0.6551724137931034	0	0	0	0	0	0	1	1	5pUTR
22	0.6818181818181818	0	0	0	0	0	0	1	1	5pUTR
45	0.6666666666666666	0	0	0	0	0	0	1	1	5pUTR
168	0.6488095238095238	0	0	0	0	0	0	0	1	5pUTR
241	0.8132780082987552	0	0	0	0	0	2	2	4	5pUTR
171	0.7719298245614035	0	0	0	0	0	0	0	1	5pUTR
182	0.5494505494505495	0	0	0	0	1	0	0	0	5pUTR
182	0.5494505494505495	0	0	0	0	1	0	0	0	5pUTR
141	0.7659574468085106	0	0	0	0	1	1	2	3	5pUTR
277	0.7003610108303249	0	0	0	0	3	0	0	5	5pUTR
141	0.7659574468085106	0	0	0	0	1	1	2	3	5pUTR
144	0.7569444444444444	0	0	0	0	1	1	2	3	5pUTR
141	0.7659574468085106	0	0	0	0	1	1	2	3	5pUTR
176	0.5454545454545454	0	0	0	0	1	0	0	0	5pUTR
438	0.6963470319634704	0	0	0	0	4	0	0	6	5pUTR
277	0.7003610108303249	0	0	0	0	3	0	0	5	5pUTR
141	0.7659574468085106	0	0	0	0	1	1	2	3	5pUTR
277	0.7003610108303249	0	0	0	0	3	0	0	5	5pUTR
233	0.5450643776824035	0	0	0	1	3	0	0	0	5pUTR
141	0.7659574468085106	0	0	0	0	1	1	2	3	5pUTR
277	0.7003610108303249	0	0	0	0	3	0	0	5	5pUTR
159	0.6415094339622641	0	0	0	0	0	0	0	0	5pUTR
161	0.639751552795031	0	0	0	0	0	0	0	0	5pUTR
100	0.67	0	0	0	0	1	0	2	2	5pUTR
39	0.7948717948717948	0	0	0	0	0	0	1	1	5pUTR
52	0.7307692307692307	0	0	0	0	0	0	1	1	5pUTR
482	0.6203319502074689	0	0	0	0	0	0	0	2	5pUTR
91	0.6813186813186813	0	0	0	0	0	0	1	1	5pUTR
198	0.4898989898989899	0	0	0	0	1	0	0	0	5pUTR
67	0.6865671641791045	0	0	0	0	0	0	0	0	5pUTR
25	0.56	0	0	0	0	0	0	0	0	5pUTR
218	0.6055045871559633	0	0	0	0	0	0	0	1	5pUTR
370	0.4702702702702703	0	0	0	0	2	0	0	2	5pUTR
57	0.6666666666666666	0	0	0	0	0	0	0	0	5pUTR
91	0.5494505494505495	0	0	0	0	2	0	0	0	5pUTR
148	0.5067567567567568	0	0	0	0	2	0	0	0	5pUTR
69	0.5072463768115942	0	0	0	0	1	0	0	0	5pUTR
70	0.5285714285714286	0	0	0	0	0	0	1	1	5pUTR
105	0.42857142857142855	0	0	0	0	2	0	0	0	5pUTR
45	0.3111111111111111	0	0	1	2	2	0	0	0	5pUTR
239	0.45188284518828453	0	0	0	0	5	0	0	0	5pUTR
53	0.5471698113207547	0	0	0	0	0	0	1	1	5pUTR
26	0.5	0	0	0	0	1	0	0	0	5pUTR
376	0.39893617021276595	0	0	1	3	9	0	0	0	5pUTR
157	0.40764331210191085	0	0	0	2	5	0	0	0	5pUTR
310	0.5838709677419355	0	0	0	0	0	0	0	1	5pUTR
104	0.7019230769230769	0	0	0	0	0	1	4	4	5pUTR
116	0.7327586206896551	0	0	0	0	0	1	4	4	5pUTR
62	0.7258064516129032	0	0	0	0	0	1	2	2	5pUTR
166	0.7108433734939759	0	0	0	0	0	2	2	3	5pUTR
104	0.7019230769230769	0	0	0	0	0	1	4	4	5pUTR
363	0.7024793388429752	0	0	0	0	1	2	6	7	5pUTR
86	0.7209302325581395	0	0	0	0	0	1	3	3	5pUTR
104	0.7019230769230769	0	0	0	0	0	1	4	4	5pUTR
104	0.7019230769230769	0	0	0	0	0	1	4	4	5pUTR
120	0.7416666666666667	0	0	0	0	0	1	4	4	5pUTR
123	0.7398373983739838	0	0	0	0	0	1	4	4	5pUTR
116	0.7327586206896551	0	0	0	0	0	1	4	4	5pUTR
120	0.7416666666666667	0	0	0	0	0	1	4	4	5pUTR
102	0.7058823529411765	0	0	0	0	0	1	4	4	5pUTR
103	0.7087378640776699	0	0	0	0	0	1	4	4	5pUTR
82	0.7073170731707317	0	0	0	0	0	1	3	3	5pUTR
12	0.5833333333333334	0	0	0	0	0	0	0	0	5pUTR
120	0.7416666666666667	0	0	0	0	0	1	4	4	5pUTR
317	0.807570977917981	0	0	0	0	0	1	3	8	5pUTR
317	0.807570977917981	0	0	0	0	0	1	3	8	5pUTR
25	0.72	0	0	0	0	0	0	0	0	5pUTR
331	0.8066465256797583	0	0	0	0	0	1	3	9	5pUTR
599	0.6176961602671118	0	0	0	1	3	1	1	7	5pUTR
207	0.714975845410628	0	0	0	0	0	1	1	3	5pUTR
185	0.41621621621621624	0	0	0	1	2	0	0	0	5pUTR
81	0.41975308641975306	0	0	0	0	1	0	0	0	5pUTR
678	0.5383480825958702	0	0	0	3	8	0	0	1	5pUTR
680	0.5367647058823529	0	0	0	3	8	0	0	1	5pUTR
678	0.5383480825958702	0	0	0	3	8	0	0	1	5pUTR
632	0.5348101265822784	0	0	0	3	8	0	0	1	5pUTR
678	0.5383480825958702	0	0	0	3	8	0	0	1	5pUTR
56	0.35714285714285715	0	0	0	0	1	0	0	0	5pUTR
168	0.5	0	0	1	1	2	0	0	1	5pUTR
69	0.5797101449275363	0	0	0	0	0	0	0	0	5pUTR
135	0.562962962962963	0	0	0	0	0	0	1	1	5pUTR
83	0.5662650602409639	0	0	0	0	0	0	0	0	5pUTR
134	0.5597014925373134	0	0	0	0	0	0	1	1	5pUTR
132	0.5606060606060606	0	0	0	0	0	0	1	1	5pUTR
83	0.5662650602409639	0	0	0	0	0	0	0	0	5pUTR
72	0.5694444444444444	0	0	0	0	0	0	0	0	5pUTR
129	0.5658914728682171	0	0	0	0	0	0	1	1	5pUTR
139	0.5755395683453237	0	0	0	0	0	0	1	1	5pUTR
83	0.5662650602409639	0	0	0	0	0	0	0	0	5pUTR
117	0.5641025641025641	0	0	0	0	0	0	1	1	5pUTR
139	0.5755395683453237	0	0	0	0	0	0	1	1	5pUTR
166	0.5421686746987951	0	0	0	0	2	0	0	0	5pUTR
370	0.5756756756756757	0	0	0	3	4	0	0	0	5pUTR
184	0.5760869565217391	0	0	0	1	2	0	0	0	5pUTR
128	0.6875	0	0	0	0	0	0	0	2	5pUTR
142	0.6901408450704225	0	0	0	0	0	0	0	2	5pUTR
146	0.684931506849315	0	0	0	0	1	0	1	1	5pUTR
105	0.38095238095238093	0	0	1	1	3	0	0	0	5pUTR
156	0.532051282051282	0	0	0	1	3	0	0	0	5pUTR
90	0.6333333333333333	0	0	0	0	0	0	0	0	5pUTR
103	0.6504854368932039	0	0	0	0	0	0	0	0	5pUTR
155	0.6709677419354839	0	0	0	0	0	0	0	0	5pUTR
90	0.6333333333333333	0	0	0	0	0	0	0	0	5pUTR
77	0.44155844155844154	0	0	0	0	1	0	0	0	5pUTR
485	0.554639175257732	0	0	0	4	7	1	1	3	5pUTR
293	0.5767918088737202	0	0	0	3	5	1	1	2	5pUTR
92	0.717391304347826	0	0	0	0	0	0	0	0	5pUTR
490	0.5551020408163265	0	0	0	4	7	1	1	3	5pUTR
92	0.717391304347826	0	0	0	0	0	0	0	0	5pUTR
92	0.717391304347826	0	0	0	0	0	0	0	0	5pUTR
116	0.5258620689655172	0	0	0	1	3	0	0	0	5pUTR
434	0.5668202764976958	0	0	0	4	7	1	1	3	5pUTR
130	0.7384615384615385	0	0	0	0	0	0	0	3	5pUTR
206	0.529126213592233	0	0	0	0	1	0	0	1	5pUTR
279	0.5268817204301075	0	0	0	1	5	0	0	0	5pUTR
490	0.5551020408163265	0	0	0	4	7	1	1	3	5pUTR
92	0.717391304347826	0	0	0	0	0	0	0	0	5pUTR
92	0.717391304347826	0	0	0	0	0	0	0	0	5pUTR
92	0.717391304347826	0	0	0	0	0	0	0	0	5pUTR
92	0.717391304347826	0	0	0	0	0	0	0	0	5pUTR
92	0.717391304347826	0	0	0	0	0	0	0	0	5pUTR
45	0.6888888888888889	0	0	0	0	1	0	0	0	5pUTR
983	0.5066124109867752	0	0	2	4	16	0	0	1	5pUTR
61	0.7049180327868853	0	0	0	0	1	0	0	1	5pUTR
249	0.6506024096385542	0	0	0	1	3	0	1	3	5pUTR
141	0.4326241134751773	0	0	0	1	2	0	0	0	5pUTR
61	0.7049180327868853	0	0	0	0	1	0	0	1	5pUTR
883	0.5775764439411099	0	0	0	4	11	1	3	8	5pUTR
195	0.49230769230769234	0	0	0	0	6	0	0	0	5pUTR
152	0.6447368421052632	0	0	0	0	1	0	0	3	5pUTR
85	0.5411764705882353	0	0	1	2	2	0	0	0	5pUTR
194	0.6958762886597938	0	0	0	1	2	1	2	5	5pUTR
22	0.5	0	0	0	0	0	0	0	0	5pUTR
449	0.46547884187082406	0	0	0	2	11	0	0	0	5pUTR
1068	0.5	0	0	2	5	19	0	0	1	5pUTR
61	0.7049180327868853	0	0	0	0	1	0	0	1	5pUTR
120	0.6083333333333333	0	0	1	2	2	0	0	2	5pUTR
129	0.689922480620155	0	0	0	0	1	0	0	3	5pUTR
1132	0.6174911660777385	0	0	0	4	12	1	4	13	5pUTR
194	0.6134020618556701	0	0	0	1	3	0	0	2	5pUTR
879	0.5756541524459613	0	0	0	4	11	1	3	8	5pUTR
56	0.3392857142857143	0	0	0	1	1	0	0	0	5pUTR
141	0.5673758865248227	0	0	0	0	3	0	0	1	5pUTR
30	0.7333333333333333	0	0	0	0	0	0	0	0	5pUTR
79	0.7974683544303798	0	0	0	0	1	2	2	2	5pUTR
79	0.7974683544303798	0	0	0	0	1	2	2	2	5pUTR
55	0.7454545454545455	0	0	0	0	0	0	0	0	5pUTR
54	0.7407407407407407	0	0	0	0	0	0	0	0	5pUTR
54	0.7407407407407407	0	0	0	0	0	0	0	0	5pUTR
148	0.6824324324324325	0	0	0	0	1	0	0	0	5pUTR
54	0.7407407407407407	0	0	0	0	0	0	0	0	5pUTR
48	0.7291666666666666	0	0	0	0	0	0	0	0	5pUTR
29	0.7931034482758621	0	0	0	0	0	0	0	0	5pUTR
613	0.29526916802610115	0	0	2	4	14	0	0	0	5pUTR
312	0.7532051282051282	0	0	0	0	2	0	1	1	5pUTR
290	0.7586206896551724	0	0	0	0	2	0	1	1	5pUTR
304	0.7598684210526315	0	0	0	0	2	0	1	1	5pUTR
83	0.7951807228915663	0	0	0	0	0	0	0	0	5pUTR
254	0.5984251968503937	0	0	0	0	4	0	1	1	5pUTR
134	0.664179104477612	0	0	0	0	2	0	0	0	5pUTR
137	0.8029197080291971	0	0	0	0	0	0	1	1	5pUTR
283	0.7561837455830389	0	0	0	0	1	0	1	5	5pUTR
48	0.75	0	0	0	0	0	0	0	0	5pUTR
46	0.7608695652173914	0	0	0	0	0	0	0	0	5pUTR
32	0.8125	0	0	0	0	0	0	0	1	5pUTR
56	0.6071428571428571	0	0	0	0	2	0	0	0	5pUTR
113	0.6194690265486725	0	0	0	1	4	0	0	2	5pUTR
241	0.6058091286307054	0	0	0	1	6	0	0	2	5pUTR
137	0.6277372262773723	0	0	0	0	1	0	0	0	5pUTR
84	0.6071428571428571	0	0	0	1	3	0	0	2	5pUTR
190	0.6894736842105263	0	0	0	1	4	0	0	3	5pUTR
